latitude	longitude	altitude
46.68566766666666	-114.03197958333334	1140.796
46.686004249999996	-114.03198027777778	1143.067
46.686389666666663	-114.03197802777778	1144.704
46.686201833333328	-114.03197930555555	1143.901
46.68659236111111	-114.03197819444445	1147.814
46.68677233333333	-114.03197894444445	1151.236
46.686981722222221	-114.03197983333334	1155.85
46.687355916666661	-114.03197986111111	1163.125
46.687168583333332	-114.03197991666667	1159.586
46.68754933333333	-114.03197941666667	1165.952
46.68774325	-114.03197963888888	1167.672
46.687926	-114.03196913888888	1168.267
46.687999388888883	-114.03185480555555	1168.037
46.688005194444443	-114.03165666666666	1167.532
46.68797375	-114.03146288888888	1168.178
46.687860444444439	-114.03141741666667	1168.171
46.687695777777776	-114.03141438888889	1166.673
46.687499805555554	-114.03141480555556	1164.439
46.687111194444441	-114.03141533333333	1160.094
46.686918638888883	-114.03141497222222	1158.175
46.687303138888886	-114.03141530555556	1162.244
46.686726805555551	-114.03141469444445	1156.415
46.686342916666661	-114.03141488888889	1152.788
46.686149027777773	-114.03141538888889	1150.807
46.685951361111108	-114.03141516666666	1148.926
46.68653311111111	-114.03141519444445	1154.501
46.685765166666663	-114.03141522222222	1147.328
46.685371972222221	-114.03141580555555	1143.85
46.685566944444439	-114.03141566666666	1145.516
46.68517658333333	-114.03141544444445	1142.735
46.684984916666664	-114.03141591666666	1141.676
46.684795416666667	-114.03141613888889	1140.55
46.684403305555556	-114.03141594444445	1138.146
46.684599972222216	-114.03141616666666	1139.581
46.684021083333327	-114.03141636111111	1136.03
46.684217888888888	-114.03141575	1137.027
46.683826027777776	-114.03141655555555	1134.168
46.683634916666662	-114.03141602777778	1133.076
46.683441638888887	-114.03141577777778	1131.984
46.68325188888889	-114.03141638888889	1130.193
46.683052388888889	-114.03141683333334	1129.027
46.682863083333331	-114.03141675	1127.684
46.682667083333328	-114.03141605555555	1126.461
46.682275749999995	-114.03141547222222	1123.892
46.682481055555556	-114.031416	1125.215
46.681898	-114.03141605555555	1122.626
46.68170325	-114.03141652777778	1121.939
46.68209069444444	-114.03141552777778	1123.216
46.681514666666665	-114.03141686111111	1120.831
46.681313527777775	-114.03141633333333	1119.908
46.680931416666667	-114.03141669444445	1118.422
46.681111416666667	-114.03141694444444	1118.836
46.68073444444444	-114.03141744444444	1118.248
46.680545944444439	-114.03141727777778	1118.201
46.680152777777778	-114.03141647222222	1118.212
46.680350638888889	-114.03141675	1118.211
46.679961583333331	-114.03141711111111	1118.207
46.67977172222222	-114.03141697222222	1118.322
46.679619611111107	-114.03139027777777	1118.405
46.679572888888885	-114.03122291666666	1118.48
46.679568277777776	-114.03101230555555	1118.645
46.679623055555552	-114.03087030555555	1118.733
46.679752694444439	-114.03085566666667	1118.865
46.679932805555552	-114.03085405555555	1119.101
46.680134777777774	-114.03085269444445	1119.41
46.680327111111112	-114.03085288888889	1119.712
46.680519666666662	-114.03085277777778	1120.034
46.680927027777777	-114.03085286111111	1121.401
46.68071883333333	-114.03085319444445	1120.721
46.681095888888883	-114.03085297222222	1121.931
46.681298388888884	-114.03085305555555	1122.503
46.6814815	-114.03085316666666	1122.956
46.681687222222223	-114.03085358333334	1123.417
46.68187011111111	-114.03085358333334	1123.948
46.682062638888887	-114.03085338888889	1124.458
46.682264916666661	-114.03085338888889	1125.464
46.68245122222222	-114.03085391666667	1126.185
46.682644805555555	-114.03085369444445	1127.043
46.682843694444443	-114.03085349999999	1128.281
46.683231138888885	-114.03085366666667	1130.721
46.6830315	-114.03085319444445	1129.421
46.683609749999995	-114.03085386111111	1135.762
46.683420111111111	-114.03085455555555	1132.904
46.684000666666662	-114.03085441666667	1138.093
46.684200027777777	-114.03085288888889	1139.313
46.683806222222216	-114.03085408333334	1137.024
46.684392694444441	-114.03085313888889	1140.906
46.684784805555552	-114.03085294444445	1144.231
46.684578138888888	-114.03085233333333	1142.506
46.684966472222222	-114.03085266666666	1145.777
46.685160944444441	-114.030853	1147.824
46.685548944444442	-114.03085263888889	1151.981
46.685732527777773	-114.03085233333333	1154.229
46.685945277777776	-114.03085222222222	1156.716
46.685352222222221	-114.03085291666666	1149.829
46.686124638888884	-114.03085238888889	1158.551
46.68651361111111	-114.03085230555556	1163.764
46.686701194444439	-114.03085269444445	1166.559
46.686902166666663	-114.03085319444445	1170.416
46.68708891666666	-114.03085297222222	1173.164
46.687280277777774	-114.03085316666666	1175.472
46.68747447222222	-114.03085252777778	1176.984
46.687669027777773	-114.03085191666666	1178.082
46.687859444444442	-114.03085077777777	1178.944
46.687984	-114.03079275	1179.132
46.68631361111111	-114.03085244444445	1160.733
46.68800922222222	-114.03062058333333	1179.101
46.687986638888887	-114.03034613888889	1180.483
46.687773472222219	-114.03028847222222	1181.03
46.687288138888889	-114.03028847222222	1176.298
46.687502277777774	-114.03028858333333	1178.803
46.687130749999994	-114.03028872222222	1174.225
46.686975611111109	-114.03028891666666	1172.369
46.686657944444441	-114.03028883333333	1168.723
46.686815527777775	-114.03028902777778	1170.545
46.686491638888889	-114.03028877777777	1166.799
46.686326833333332	-114.03028886111112	1165.047
46.686011305555553	-114.03028894444445	1161.59
46.686173861111108	-114.03028891666666	1163.5
46.685837611111111	-114.03028938888889	1159.637
46.685653916666666	-114.03028897222222	1157.584
46.685461611111108	-114.0302895	1155.324
46.68526822222222	-114.03029005555555	1153.013
46.685074166666666	-114.03028991666666	1150.904
46.684682083333328	-114.03028891666666	1147.243
46.684867222222216	-114.03028963888889	1148.898
46.684493888888888	-114.03028919444445	1145.748
46.684104416666663	-114.03028944444445	1143.194
46.684302611111107	-114.03028916666666	1144.418
46.68370891666666	-114.03029	1140.921
46.68390755555555	-114.03029027777778	1142.131
46.683523888888885	-114.03028980555555	1139.531
46.683333888888889	-114.03029002777778	1138.034
46.683141583333331	-114.03029038888889	1136.699
46.682751249999995	-114.03029069444445	1134.386
46.682554361111109	-114.03029066666666	1133.428
46.682948861111107	-114.03029058333333	1135.49
46.682360222222222	-114.03029027777778	1132.324
46.681591	-114.03029027777778	1128.604
46.682176472222217	-114.03029022222222	1131.039
46.681788499999996	-114.03029	1129.365
46.681399027777772	-114.03029038888889	1128.165
46.681200027777777	-114.03028997222222	1127.519
46.681977694444441	-114.03028986111111	1130.19
46.680799805555552	-114.03028988888889	1127.358
46.681016555555551	-114.03028963888889	1127.282
46.68024225	-114.03029058333333	1126.989
46.680626499999995	-114.03028991666666	1127.252
46.680430027777774	-114.03029038888889	1127.156
46.679853805555553	-114.03029033333333	1126.396
46.680045611111112	-114.03029016666666	1126.649
46.679560249999994	-114.03020261111111	1126.1
46.679544472222219	-114.03001794444444	1125.979
46.679661194444442	-114.03028661111111	1126.313
46.67955663888889	-114.02979397222222	1125.903
46.679653472222221	-114.02973166666666	1125.823
46.6798035	-114.02972711111111	1125.66
46.68038822222222	-114.02972758333333	1126.834
46.680009749999996	-114.02972663888889	1125.711
46.680193333333328	-114.02972719444445	1126.142
46.680601249999995	-114.02972722222222	1127.587
46.680778361111109	-114.02972702777778	1128.215
46.681168361111112	-114.02972686111111	1130.148
46.680993916666665	-114.02972738888889	1129.438
46.681361027777776	-114.02972722222222	1130.8
46.68156825	-114.02972755555555	1131.488
46.681948083333332	-114.02972713888889	1132.994
46.68175430555555	-114.02972722222222	1132.216
46.682149666666668	-114.02972713888889	1133.92
46.682333833333331	-114.02972738888889	1134.75
46.682529777777773	-114.02972697222222	1135.727
46.682743527777774	-114.02972677777778	1137.096
46.682916666666664	-114.02972638888889	1138.105
46.68332347222222	-114.02972644444445	1141.322
46.683500055555555	-114.02972669444445	1142.972
46.683887722222217	-114.02972680555555	1146.078
46.683115805555552	-114.02972616666666	1139.464
46.684116749999994	-114.02972675	1147.686
46.684293861111108	-114.02972663888889	1149.323
46.68448125	-114.02972655555556	1151.124
46.683697416666661	-114.02972669444445	1144.636
46.684665027777775	-114.0297265	1153.279
46.684860472222219	-114.02972616666666	1155.605
46.685260166666666	-114.02972608333333	1160.993
46.685066111111105	-114.02972619444445	1158.336
46.685446555555551	-114.02972625	1163.524
46.685644694444441	-114.02972644444445	1166.373
46.68583811111111	-114.02972597222222	1169.217
46.686221333333329	-114.02972588888889	1175.314
46.68641511111111	-114.02972580555556	1178.688
46.68602375	-114.0297258611111	1171.918
46.686809694444442	-114.02972683333333	1187.304
46.68660825	-114.02972683333333	1182.389
46.68699455555555	-114.029727	1191.269
46.687191888888883	-114.029726	1194.949
46.687391722222216	-114.0297258611111	1197.513
46.68758283333333	-114.02972619444445	1199.162
46.68777708333333	-114.02972636111112	1200.692
46.688010111111105	-114.029583	1203.079
46.687968472222217	-114.02919183333333	1203.841
46.688014833333327	-114.0293795	1203.074
46.687946361111109	-114.02971155555555	1202.219
46.68767997222222	-114.02916177777777	1203.214
46.687858277777778	-114.02916358333333	1204.459
46.68748322222222	-114.02916155555556	1200.554
46.687099305555549	-114.02916197222223	1193.797
46.687285138888889	-114.02916191666667	1197.13
46.68689630555555	-114.02916197222223	1190.114
46.686711222222222	-114.02916208333333	1187.306
46.68632616666666	-114.02916330555556	1181.684
46.686517222222221	-114.02916288888889	1184.594
46.686120861111107	-114.02916344444445	1178.857
46.685934694444441	-114.029163	1176.466
46.685737833333327	-114.02916266666666	1173.403
46.685541444444439	-114.02916277777777	1170.306
46.685347944444445	-114.02916280555556	1167.62
46.685151666666663	-114.02916255555556	1165.436
46.684964472222219	-114.02916188888889	1163.3
46.684769333333328	-114.0291623611111	1161.011
46.684573388888886	-114.02916266666666	1158.848
46.684183888888889	-114.02916322222222	1155.078
46.683972861111108	-114.02916327777778	1153.238
46.684381305555554	-114.02916297222222	1156.995
46.683597333333331	-114.02916352777778	1149.869
46.683412194444443	-114.02916372222222	1147.851
46.683798111111109	-114.02916319444445	1151.974
46.683021833333328	-114.02916338888889	1144.879
46.683209444444444	-114.02916352777778	1146.229
46.682826166666665	-114.0291635	1143.435
46.68262680555555	-114.02916336111112	1142.248
46.682433611111108	-114.02916338888889	1141.261
46.682229777777778	-114.02916338888889	1140.08
46.682052222222218	-114.0291635	1139.312
46.681665361111108	-114.02916391666666	1137.37
46.681853194444443	-114.02916369444445	1138.619
46.681468111111108	-114.02916380555556	1136.533
46.681273749999995	-114.02916391666666	1136.061
46.680695277777772	-114.02916430555555	1136.917
46.68087908333333	-114.02916394444445	1136.333
46.681079	-114.029164	1135.837
46.680484333333332	-114.02916397222222	1137.04
46.680299805555556	-114.02916391666666	1136.69
46.679916388888884	-114.02916394444445	1136.487
46.680108472222223	-114.02916413888889	1136.481
46.679571694444441	-114.02913555555556	1136.758
46.679721333333333	-114.02916394444445	1136.517
46.679522916666663	-114.02898505555555	1136.704
46.679517527777776	-114.02875997222222	1136.602
46.679574833333334	-114.02861827777778	1136.423
46.679705222222218	-114.02860144444445	1136.176
46.679886138888889	-114.0285998611111	1135.693
46.680083249999996	-114.02859963888889	1135.479
46.680279416666664	-114.0286001111111	1135.577
46.6804735	-114.02859997222222	1135.855
46.680661416666666	-114.02859988888889	1136.179
46.681057055555556	-114.02859994444444	1137.451
46.681246638888886	-114.02860002777777	1138.281
46.680860527777774	-114.02859997222222	1136.792
46.681437194444442	-114.02860016666666	1139.065
46.681826111111107	-114.02859994444444	1141.047
46.681659916666668	-114.0286001111111	1140.229
46.68203875	-114.0286001111111	1142.1
46.682215777777778	-114.02860027777778	1143.308
46.682415444444445	-114.02860047222222	1144.861
46.682609277777779	-114.02860033333333	1146.274
46.682810722222222	-114.02860027777778	1147.565
46.683187777777775	-114.02860047222222	1150.253
46.682993722222221	-114.02860016666666	1148.701
46.68337966666666	-114.02860111111112	1151.94
46.683579249999994	-114.0286005	1153.517
46.683964305555556	-114.02860061111112	1156.966
46.683771944444445	-114.02860061111112	1155.161
46.684164333333328	-114.02860052777778	1158.892
46.684351972222217	-114.02860041666666	1160.956
46.684738222222222	-114.02860058333333	1165.93
46.684939027777773	-114.02860038888889	1168.886
46.685126972222221	-114.02860002777777	1171.773
46.685340027777777	-114.02859916666667	1174.605
46.685520972222221	-114.02859863888889	1177.103
46.684555166666662	-114.02860055555556	1163.496
46.68591819444444	-114.02859930555556	1185.026
46.68571125	-114.02859872222223	1180.378
46.686104138888886	-114.02859891666667	1189.212
46.686296638888884	-114.02859902777777	1193.559
46.686491555555556	-114.0285995	1198.657
46.686684833333331	-114.0285998611111	1203.803
46.687070138888885	-114.02860105555555	1212.714
46.687268888888887	-114.02860055555556	1216.607
46.687465499999995	-114.0286	1220.487
46.686881944444444	-114.02860075	1208.662
46.687856999999994	-114.02859858333333	1225.471
46.687654222222221	-114.02859911111111	1223.079
46.687985083333331	-114.02855572222222	1226.668
46.688015666666665	-114.02816641666666	1227.225
46.687943527777776	-114.02804627777778	1228.659
46.688018111111106	-114.02839169444444	1227.645
46.68761408333333	-114.02803547222221	1225.084
46.687415083333327	-114.02803552777777	1221.064
46.687809361111107	-114.02803652777777	1228.03
46.687226638888887	-114.02803625	1216.975
46.687038555555553	-114.02803647222223	1212.796
46.68683872222222	-114.0280365	1208.385
46.686649888888887	-114.02803636111111	1204.56
46.686257999999995	-114.02803633333333	1197.418
46.686063999999995	-114.02803633333333	1193.888
46.686451111111111	-114.02803608333333	1200.922
46.685877777777776	-114.02803580555556	1190.879
46.685486472222216	-114.02803591666667	1184.335
46.68528522222222	-114.02803644444444	1180.384
46.685101277777775	-114.02803655555556	1176.963
46.685682861111111	-114.02803569444444	1187.743
46.684879194444441	-114.02803652777777	1174.375
46.684510194444442	-114.02803652777777	1170.042
46.684709138888884	-114.02803630555556	1172.345
46.684309	-114.02803627777777	1167.751
46.684124611111109	-114.02803644444444	1165.479
46.68373172222222	-114.02803658333333	1161.288
46.683543972222218	-114.02803675	1159.35
46.683930583333328	-114.0280368611111	1163.33
46.683347666666663	-114.02803672222223	1157.358
46.682956722222222	-114.02803741666666	1153.302
46.682767694444443	-114.028037	1151.929
46.683154777777773	-114.0280368611111	1155.456
46.682571666666661	-114.02803691666666	1150.813
46.682184722222217	-114.02803677777777	1148.819
46.682378027777773	-114.02803666666667	1149.771
46.681800361111108	-114.02803747222222	1147.713
46.681599527777777	-114.02803730555556	1146.762
46.681402722222217	-114.02803716666666	1145.886
46.681215777777773	-114.02803716666666	1145.422
46.681006833333328	-114.02803677777777	1146.091
46.68198947222222	-114.02803708333333	1147.998
46.680828083333331	-114.02803675	1146.837
46.68063075	-114.02803733333333	1147.771
46.680437833333329	-114.0280371111111	1148.315
46.680249166666663	-114.02803758333333	1148.376
46.680054722222216	-114.02803761111112	1148.619
46.679853638888886	-114.02803811111112	1148.8
46.679666111111111	-114.02803758333333	1148.793
46.679531861111109	-114.02799222222222	1148.557
46.679496861111112	-114.02782644444444	1148.222
46.679572861111112	-114.02748297222222	1149.269
46.679787833333329	-114.02747319444444	1149.01
46.680094916666661	-114.027473	1147.486
46.679495777777774	-114.02759519444444	1148.286
46.680332194444439	-114.02747380555556	1147.14
46.680652555555554	-114.02747438888889	1147.192
46.680864166666666	-114.02747425	1147.705
46.680460888888888	-114.02747461111112	1147.033
46.68103275	-114.02747363888889	1148.36
46.681195416666661	-114.02747394444444	1148.686
46.681369	-114.02747455555556	1148.665
46.681640527777773	-114.02747408333333	1148.634
